3.182386800000000093e+01
3.172839600000000004e+01
3.158024800000000099e+01
3.172674960000000155e+01
3.156378559999999922e+01
3.147983599999999882e+01
3.155390919999999966e+01
3.166584399999999988e+01
3.140411599999999837e+01
3.188806519999999978e+01
3.162963119999999861e+01
3.164609199999999944e+01
3.206255199999999661e+01
3.191934200000000033e+01
3.182386800000000093e+01
3.191934200000000033e+01
3.212674799999999919e+01
3.184032799999999952e+01
3.157036959999999937e+01
3.174485599999999863e+01
3.164609199999999944e+01
3.211193200000000303e+01
3.153251080000000073e+01
3.189465200000000067e+01
3.222551200000000193e+01
3.232428000000000168e+01
3.224197600000000108e+01
3.238353599999999943e+01
3.238683199999999829e+01
3.203127599999999831e+01
3.239506000000000085e+01
3.231770000000000209e+01
3.266172399999999953e+01
3.227489599999999825e+01
3.240329200000000043e+01
3.250535599999999903e+01
3.254815200000000175e+01
3.266666399999999726e+01
3.258272000000000190e+01
3.275720400000000154e+01
3.289876399999999990e+01
3.227160800000000052e+01
3.262221999999999866e+01
3.294156399999999962e+01
3.281481600000000043e+01
3.278847600000000284e+01
3.257283999999999935e+01
3.271604800000000068e+01
