1.573662400000000048e+02
1.546995839999999873e+02
1.802633800000000122e+02
1.621234599999999944e+02
1.927901200000000017e+02
1.789300519999999892e+02
1.791769600000000082e+02
1.751934200000000033e+02
1.297613080000000139e+02
1.994238799999999969e+02
1.747325199999999938e+02
1.678189399999999978e+02
2.189465040000000045e+02
2.289217999999999904e+02
2.934979599999999778e+02
2.113251040000000103e+02
1.977448559999999986e+02
2.225843600000000038e+02
2.725926200000000108e+02
2.255637800000000084e+02
2.213991680000000031e+02
2.517201680000000010e+02
2.241810600000000022e+02
2.420905439999999942e+02
1.697942400000000021e+02
1.611028799999999990e+02
1.460576159999999959e+02
1.880987719999999968e+02
1.183868319999999983e+02
1.398353879999999947e+02
2.039012280000000032e+02
1.326090560000000096e+02
1.449547200000000089e+02
1.506337599999999952e+02
1.050205760000000055e+02
1.405925919999999962e+02
2.397530800000000113e+02
2.200658400000000086e+02
2.386666720000000055e+02
1.892510240000000010e+02
1.754238799999999969e+02
2.547325199999999938e+02
2.054485599999999863e+02
1.955226399999999956e+02
2.281810600000000022e+02
2.002962960000000123e+02
2.465185199999999952e+02
2.187160480000000007e+02
